Time,Demand
8.270676691729323,15.19154200155948
8.395989974937343,20.029445742389555
8.521303258145362,16.286043228076018
8.646616541353383,10.72521728996627
8.771929824561402,15.238582749097754
8.897243107769423,20.611360760315993
9.022556390977442,12.241336213953584
9.147869674185463,19.753598712154083
9.273182957393484,-1.6469180015966227
9.398496240601503,15.09512273248523
9.523809523809524,10.967859250297218
9.649122807017543,8.59861802117127
9.774436090225564,10.128281578942769
9.899749373433583,-0.6770102163601539
10.025062656641603,7.7700719183508635
10.150375939849624,10.27850130806239
10.275689223057643,15.524457077029052
10.401002506265664,5.203816572998146
10.526315789473683,3.43156236328854
10.651629072681704,4.663296285079927
10.776942355889723,11.466793881176262
10.902255639097744,8.27130812944796
11.027568922305765,3.7369587187769215
11.152882205513784,8.731064901157197
11.278195488721805,6.450119088423355
11.403508771929824,10.629221377995949
11.528822055137844,2.118433922043547
11.654135338345863,3.854656004206471
11.779448621553884,3.418333968738666
11.904761904761903,-2.031125502883997
12.030075187969924,6.696267005396776
12.155388471177945,6.471725194815411
12.280701754385964,5.164240883537761
12.406015037593985,3.959229056550757
12.531328320802004,-1.9301561797116795
12.656641604010025,3.0787718227413388
12.781954887218044,3.5241730486080454
12.907268170426065,1.3021835414110878
13.032581453634084,4.602626930758887
13.157894736842104,7.543995558732308
13.283208020050125,15.088051302458723
13.408521303258144,6.681537653824265
13.533834586466165,7.265483504303897
13.659147869674184,5.791510840173379
13.784461152882205,-3.2278497158673236
13.909774436090224,6.451254270957619
14.035087719298245,7.11760248350362
14.160401002506266,19.379326172355245
14.285714285714285,6.361205930229629
14.411027568922306,9.103038863888566
14.536340852130325,7.7055690465428395
14.661654135338345,2.33021085568324
14.786967418546364,14.191925930255795
14.912280701754385,12.550495243039352
15.037593984962406,13.066867007945437
15.162907268170425,4.892541929087187
15.288220551378446,16.78713981629123
15.413533834586465,3.102530606213019
15.538847117794486,13.388620683533052
15.664160401002505,21.752091377892324
15.789473684210526,6.194532089288627
15.914786967418545,8.664040772194946
16.040100250626566,12.342011643090899
16.165413533834585,9.67351026128972
16.290726817042607,4.782618719192236
16.416040100250626,13.220726217040362
16.541353383458645,7.9043225274474525
16.666666666666664,15.916727553301218
16.791979949874687,9.278619868907274
16.917293233082706,21.9455157138436
17.042606516290725,10.591903767138225
17.167919799498748,13.201533440373654
17.293233082706767,19.173588202638594
17.418546365914786,9.235505812394184
17.543859649122805,16.799820321841413
17.669172932330827,22.459031349681606
17.794486215538846,8.134071538362287
17.919799498746865,17.32950553194748
18.045112781954884,17.926619734515285
18.170426065162907,20.742592302951493
18.295739348370926,10.839821501770233
18.421052631578945,10.597678373461349
18.546365914786968,19.968852670052108
18.671679197994987,18.986601028274592
18.796992481203006,18.87962231907447
18.922305764411025,19.467472053957174
19.047619047619047,14.425465493045508
19.172932330827066,19.059241902788415
19.298245614035086,19.41753648258402
19.423558897243108,14.41627389196923
19.548872180451127,27.334306379405803
19.674185463659146,20.373487355688397
19.799498746867165,12.028170840799103
19.924812030075188,21.22933963204924
20.050125313283207,13.016655597037282
20.175438596491226,21.75072997731301
20.30075187969925,23.515469856584136
20.426065162907268,13.508448013466742
20.551378446115287,22.300579886381684
20.676691729323306,19.402252827016643
20.80200501253133,21.286491715790593
20.927318295739347,26.48162294028367
21.052631578947366,15.576284642922845
21.17794486215539,12.824731264469051
21.303258145363408,11.921208631963136
21.428571428571427,12.05088321101644
21.553884711779446,15.492008090551908
21.67919799498747,17.317967681131652
21.804511278195488,16.718179489166502
21.929824561403507,19.181737812380373
22.05513784461153,14.811289999721376
22.18045112781955,21.704587972284003
22.305764411027567,12.79529233171202
22.431077694235587,27.392973397692792
22.55639097744361,16.586802127858533
22.681704260651628,8.832718855242764
22.807017543859647,7.418725247730073
22.932330827067666,14.83582460533786
23.05764411027569,10.952985935381982
23.182957393483708,15.284683638291186
23.308270676691727,13.723786114898719
23.43358395989975,10.635904940318621
23.55889724310777,6.4090713948025915
23.684210526315788,2.713340186652406
23.809523809523807,7.702090653045759
23.93483709273183,13.867305733724937
24.06015037593985,10.310983552835024
24.185463659147867,2.6725727041244163
24.31077694235589,9.434453668231162
24.43609022556391,10.169918574604578
24.561403508771928,3.507281951620496
24.686716791979947,8.387824268733844
24.81203007518797,7.6131817688186265
24.93734335839599,1.3214316839277531
25.062656641604008,8.551442054064292
25.18796992481203,9.305572176842055
25.31328320802005,11.669788881537837
25.43859649122807,11.290950921533021
25.563909774436087,-1.0837198026988082
25.68922305764411,0.9141856633852106
25.81453634085213,7.993851303940338
25.939849624060148,7.820293978892856
26.065162907268167,7.6772223598193
26.19047619047619,24.234755732137394
26.31578947368421,7.713681514407913
26.441102756892228,10.444682035620769
26.56641604010025,9.464414552763547
26.69172932330827,7.899227641939025
26.81704260651629,3.034444200748613
26.942355889724308,8.395100655266173
27.06766917293233,0.74678073137712
27.19298245614035,3.45884789587555
27.31829573934837,2.2696831750306203
27.44360902255639,5.181051310964409
27.56892230576441,16.441816354232344
27.69423558897243,-4.34930331026641
27.819548872180448,8.558421523247942
27.94486215538847,-2.7748698290487113
28.07017543859649,3.1119723990992374
28.19548872180451,11.120432723605141
28.32080200501253,6.221997094749402
28.44611528822055,0.7573545808561191
28.57142857142857,2.835252854107689
28.69674185463659,10.095264954730768
28.82205513784461,3.35031433881106
28.94736842105263,8.408188104013096
29.07268170426065,7.895844806264054
29.19799498746867,4.769841399114355
29.32330827067669,19.124571795200954
29.44862155388471,11.967949815764307
29.57393483709273,-0.9180527576249258
29.69924812030075,10.564310558092743
29.82456140350877,6.761796107476947
29.94987468671679,14.785100488368684
30.075187969924812,7.025226731209438
30.20050125313283,10.890883404967594
30.32581453634085,14.477197336074815
30.45112781954887,16.7787903534624
30.576441102756892,6.955420552510448
30.70175438596491,11.799477026683212
30.82706766917293,11.619570695504253
30.95238095238095,11.256225349795857
31.07769423558897,23.883992198909382
31.20300751879699,17.619759961441595
31.32832080200501,9.831841860157452
31.453634085213032,21.269256005899887
31.57894736842105,27.835679136971482
31.70426065162907,22.93243716871899
31.82957393483709,10.71773146281886
31.954887218045112,16.436141756625545
32.08020050125313,25.731870100810653
32.205513784461154,16.395262469086305
32.33082706766917,22.68433064769517
32.45614035087719,24.864406490696993
32.581453634085214,16.876034393154704
32.70676691729323,21.72504751721386
32.83208020050125,6.319974062609596
32.95739348370927,17.89879476346406
33.08270676691729,22.242264076034942
33.20802005012531,17.739703547070395
33.33333333333333,32.602557685163504
33.45864661654135,17.73930055957712
33.583959899749374,23.12620839764072
33.70927318295739,26.40280352903464
33.83458646616541,33.36375115499855
33.959899749373434,19.371380184295738
34.08521303258145,32.74428757220152
34.21052631578947,27.34137605801147
34.335839598997495,22.727910166281898
34.46115288220551,30.274296236687483
34.58646616541353,29.270114051605134
34.71177944862155,25.56715502450183
34.83709273182957,29.192784852305223
34.962406015037594,27.174625574738972
35.08771929824561,29.907905917978287
35.21303258145363,32.87167698271706
35.338345864661655,37.693313398886716
35.46365914786967,23.75783173955574
35.58897243107769,40.77725362971849
35.714285714285715,20.49839671165524
35.83959899749373,29.628354677556636
35.96491228070175,33.43918010585698
36.09022556390977,31.994960285623854
36.21553884711779,27.551275577368116
36.340852130325814,29.681620156735534
36.46616541353383,28.297739054184667
36.59147869674185,27.839900946219903
36.716791979949875,35.042644973356076
36.84210526315789,32.57205481461631
36.96741854636591,27.299752878653358
37.092731829573935,35.225193384155475
37.21804511278195,32.2127837475075
37.34335839598997,34.67655577296639
37.468671679197996,33.683920174313926
37.59398496240601,26.30264346180835
37.719298245614034,27.54764095429828
37.84461152882205,33.975831591470616
37.96992481203007,33.172756101702305
38.095238095238095,29.88952308465301
38.22055137844611,30.44626567857265
38.34586466165413,36.10693158916388
38.471177944862156,26.614038940597148
38.59649122807017,32.15593001432621
38.721804511278194,28.25424939754231
38.847117794486216,28.01877583506273
38.97243107769423,34.441223234882685
39.097744360902254,32.913762564589206
39.22305764411028,32.69375834673252
39.34837092731829,34.9943273071046
39.473684210526315,28.414876542756954
39.59899749373433,31.565752829995493
39.72431077694235,26.454992911905318
39.849624060150376,29.482700141788627
39.97493734335839,27.072883510580446
40.100250626566414,28.0774718830709
40.225563909774436,30.445293439059117
40.35087719298245,23.264487772656345
40.476190476190474,37.71360188166912
40.6015037593985,22.128548007948467
40.72681704260651,21.00643659783604
40.852130325814535,32.799308710906026
40.97744360902255,30.91189924940437
41.10275689223057,30.03327001591905
41.228070175438596,30.028502442365095
41.35338345864661,26.815395128098437
41.478696741854634,22.39665705875634
41.60401002506266,27.285355787696673
41.72932330827067,23.561651984257992
41.854636591478695,31.882488949420303
41.97994987468672,26.349872010863418
42.10526315789473,23.055273787121404
42.230576441102755,25.69321233513135
42.35588972431078,29.502364464270887
42.48120300751879,24.77719015554347
42.606516290726816,23.663665293192537
42.73182957393483,29.193266424901456
42.857142857142854,29.42104610364488
42.98245614035088,25.904361464419495
43.10776942355889,26.348342530619096
43.233082706766915,30.14989420254958
43.35839598997494,22.056997670377115
43.48370927318295,22.58949996186277
43.609022556390975,26.385531589170732
43.734335839599,29.282844866244716
43.859649122807014,32.29815031411132
43.984962406015036,38.53488990840488
44.11027568922306,35.8815795792209
44.235588972431074,31.24910158619147
44.3609022556391,32.429182783653395
44.48621553884711,28.00661389540769
44.611528822055135,33.440744627970986
44.73684210526316,32.622600866173975
44.86215538847117,36.230043634935335
44.987468671679196,31.0482235598342
45.11278195488722,38.36576692652466
45.238095238095234,44.033433514971435
45.363408521303256,36.441974833295994
45.48872180451128,39.62495178709178
45.614035087719294,41.711527972992954
45.73934837092732,36.91210327688375
45.86466165413533,40.70820533019306
45.989974937343355,40.33151220139146
46.11528822055138,41.44811392091885
46.24060150375939,37.79532753689415
46.365914786967416,42.49209417724387
46.49122807017544,45.57627199092358
46.616541353383454,51.06533766635781
46.741854636591476,49.33493356011454
46.8671679197995,56.03808090024356
46.992481203007515,42.17265034863617
47.11779448621554,51.110837076338605
47.24310776942356,48.407408989942915
47.368421052631575,59.18179107122029
47.4937343358396,44.93297024054152
47.61904761904761,45.51614590974344
47.744360902255636,47.455701351727065
47.86967418546366,40.567729167870304
47.994987468671674,49.28863979167944
48.1203007518797,48.846667588295645
48.24561403508772,54.1129869309912
48.370927318295735,55.78133789969815
48.49624060150376,64.15690887018904
48.62155388471178,60.22275501071449
48.746867167919795,53.27093738148063
48.87218045112782,52.33762350468623
48.99749373433583,59.952168468009546
49.122807017543856,51.54216255261067
49.24812030075188,67.9385386930375
49.373433583959894,65.30283831119719
49.49874686716792,57.66998304350116
49.62406015037594,52.04563673062758
49.749373433583955,67.9607785787636
49.87468671679198,61.182961338492646
50.0,68.49264356568833
